,MK,MKH,Kb,Ka,cont
RN7SL620P,0,1,0,4,0
AP4S1,625,1130,746,1145,1208
RNU6-1286P,0,0,0,0,0
ENSG00000204505,0,0,0,0,0
RN7SL551P,0,0,0,0,0
RNU6-928P,0,1,0,0,0
ENSG00000167693,7358,7897,8497,10290,11202
RNU6-1077P,0,0,0,4,0
ENSG00000273990,0,0,0,0,0
ENSG00000235589,0,0,0,0,0
KLF2,681,1494,612,908,887
RCN1,32705,20474,36125,22841,38940
ENSG00000278572,0,1,0,0,0
ENSG00000278140,0,0,0,0,0
UBTF,13525,12896,14290,20288,18208
PIK3CA,4591,5964,4883,5895,6668
RNU7-200P,0,1,0,0,0
ENSG00000237441,8375,8999,8313,11049,9998
LINC01497,0,1,0,0,0
ENSG00000200011,0,0,0,0,0
ENSG00000250914,1,1,0,0,0
ENSG00000272945,19,18,7,20,17
ENSG00000239035,0,0,0,0,1
RNU6-1072P,0,0,0,0,0
ENSG00000278989,114,313,118,293,223
RN7SKP44,0,0,1,0,0
ENSG00000201633,0,0,0,0,0
ENSG00000250917,55,20,14,26,30
ENSG00000213287,0,1,0,4,0
MIR4506,1,5,0,1,0
RPSAP25,0,0,0,0,0
RN7SL401P,0,0,0,0,0
XPOTP1,8,13,14,15,18
RNU6-60P,1,7,0,4,4
ENSG00000214684,0,0,0,0,0
ENSG00000259180,6,0,5,0,3
MIR6862-1,0,0,0,0,0
ENSG00000252904,4,4,2,1,4
ENSG00000278964,0,0,0,0,0
MIR4435-2,0,3,1,2,3
ENSG00000205890,0,0,0,2,1
RN7SKP137,1,0,0,0,0
ENSG00000201501,0,4,0,8,4
ENSG00000273845,0,0,0,0,0
TEX19,0,1,8,8,1
KNOP1P4,3,2,1,1,5
ENSG00000214070,1,10,4,2,3
RN7SKP36,7,8,6,4,2
RNU6-1275P,0,0,0,1,0
ENSG00000261864,1,0,6,1,2
MIR5584,0,0,1,0,0
ENSG00000229711,0,0,0,0,0
MIR556,0,0,0,0,0
ENSG00000271195,0,0,0,0,0
MIR548H2,0,0,0,0,0
RNU6-1100P,0,0,1,1,0
MIR4677,2,0,1,2,1
ENSG00000248935,0,0,0,0,0
PPIAP27,0,0,0,0,0
MIR6817,0,0,1,0,0
ENSG00000228201,34,39,43,49,20
RNU1-130P,0,0,0,0,0
MIR643,0,1,1,1,3
ENSG00000259425,0,0,0,0,0
MIR544B,1,1,2,5,1
MIR941-4,0,0,3,1,3
MIR3909,0,0,0,2,1
ENSG00000278997,24,20,25,57,23
ENSG00000264697,0,0,0,0,0
MIR887,0,0,0,0,1
VDAC1P6,2,4,0,3,3
PTP4A1P2,1,0,0,0,0
RNA5SP188,0,0,0,0,0
FAM131A,2286,2228,2347,2954,2745
ENSG00000230229,0,19,0,26,18
ENSG00000260436,0,0,0,0,0
CETN3,3737,3537,4465,4493,5609
CELF6,0,0,0,0,0
ENSG00000277722,0,0,0,0,0
ENSG00000249708,0,0,0,0,0
ENSG00000227383,4,8,0,3,12
PPM1B,4711,3978,7320,5334,5811
MRPL42,7835,8403,7898,12182,11843
TSPY25P,0,0,0,0,0
UGT1A1,0,0,0,0,0
MIR4264,0,0,0,0,0
RN7SKP31,0,0,0,0,0
CRADD,489,1014,627,1135,892
MIR4445,0,0,0,0,0
RNU6-898P,0,0,0,0,0
MMP25-AS1,24,17,35,43,39
PPIAL4C,3,1,3,6,2
PITPNC1,820,3887,1175,4070,2578
PQLC2,2881,2422,2264,3313,2597
MYL12AP1,2,6,6,4,7
ENSG00000273944,0,0,0,0,0
ENSG00000226764,0,0,0,0,0
ESR1,2,6,10,12,7
ENSG00000271315,0,0,0,0,0
NPM1P25,5,2,1,2,3
ENSG00000224400,0,0,0,0,0
RALY,19272,17613,21002,22000,20789
ENSG00000253258,0,0,0,2,0
RNU6-128P,0,0,0,0,0
RNU1-115P,0,0,0,0,0
ENSG00000239288,0,0,0,0,0
MIR3173,0,0,0,1,0
ENSG00000231597,0,0,0,0,0
ENSG00000224952,0,0,0,0,0
ENSG00000249945,0,0,0,0,2
ENSG00000259345,31,35,57,57,100
XPC,1127,1234,1401,1701,1918
LEF1-AS1,4,8,11,8,4
TMCO4,2614,3082,2816,3724,3277
DTWD1,1346,1565,1304,2139,1800
TSACC,199,148,207,323,237
KRT8P49,4,3,2,1,2
OR51F2,0,0,0,0,0
ENSG00000253699,0,0,0,0,0
ENSG00000226423,0,1,1,0,0
THAP12P8,26,45,14,1,47
TOPORSLP1,0,1,0,2,0
ENSG00000259153,354,486,465,695,614
PLEK,1,0,0,0,2
ENSG00000231198,0,0,0,0,0
ENSG00000249787,0,0,0,0,0
RWDD4P2,181,243,181,341,365
ENSG00000277104,0,0,0,0,0
ENSG00000281336,0,0,0,0,0
HMGN2P3,101,117,139,151,106
SETP21,2,1,4,0,0
KRT2,0,0,0,0,0
ENSG00000275630,1,11,2,7,1
ENSG00000260840,0,0,1,0,0
ENSG00000237435,0,0,0,0,2
ENSG00000230440,0,0,0,0,0
HSPE1P16,0,0,0,0,0
ENSG00000258431,0,0,0,0,0
ENSG00000262911,0,0,0,0,0
CHD6,9192,7973,11869,13363,12725
ECEL1,0,0,0,0,0
ENSG00000236489,11,7,20,8,5
FAM25BP,0,0,0,0,0
DYNLRB2,0,7,4,2,0
ENSG00000261889,57,48,36,93,89
ENSG00000223639,0,0,0,0,0
ENSG00000261856,0,0,0,0,0
ENSG00000249906,0,0,0,0,1
ENSG00000261462,0,0,0,0,0
NLRP9,6,2,1,16,2
INPPL1,17829,18894,19850,23268,21792
TFAMP1,2,0,0,0,3
TUBB8P3,0,0,0,0,0
RARRES2P9,0,0,0,0,0
ENSG00000280641,0,0,0,0,0
RGS6,3,12,19,21,12
ENSG00000213529,0,0,0,3,1
ENSG00000280388,67,115,116,235,108
ABALON,416,914,508,935,746
ENSG00000255703,1,0,0,0,0
ENSG00000262237,0,0,0,0,0
AMPH,0,0,0,0,0
C16orf97,0,0,0,0,0
SCGB1D4,0,0,0,0,0
LINC00324,340,614,396,734,667
ENSG00000232413,0,0,0,0,0
ENSG00000204625,3,9,3,4,4
ENSG00000253896,0,0,0,0,1
KCTD5,5511,5261,5647,7125,6908
ENSG00000235869,0,0,1,0,1
CORO6,73,66,85,138,96
ENSG00000279513,4,7,4,6,3
AP3M2,3157,3151,3574,5136,4196
HNRNPM,16142,17931,17744,22011,21905
ENSG00000227373,6,2,3,2,10
MTRR,6116,4371,5984,5976,6808
HSF5,2,0,0,13,1
ENSG00000236355,0,0,1,1,0
ENSG00000229459,0,0,0,0,0
ENSG00000261583,0,0,0,0,0
ZNF736P9Y,0,0,0,0,0
GHRLOS,38,36,16,29,38
C10orf71-AS1,0,0,0,0,0
ENSG00000206465,0,0,0,0,0
CHMP1A,6437,6548,8177,8025,7913
IRAK3,146,986,134,428,515
F3,59185,18198,48598,56719,65970
CEP152,3034,3286,3436,4433,4084
ENSG00000206449,0,0,0,0,0
ENSG00000260317,15,17,8,22,32
ENSG00000255450,6,33,32,33,22
SEMA6B,4972,13101,12291,6881,9404
OR14I1,0,0,0,0,0
CRIPAK,143,150,164,171,200
ENSG00000248254,6,15,20,11,9
KLHL29,2948,2068,3126,2756,2685
ENSG00000234323,936,152,1057,215,1103
HOXC13-AS,0,0,0,0,0
CCDC159,210,175,296,278,231
KBTBD3,484,648,535,625,687
COX6C,5767,6379,8061,7681,8462
ARMCX5-GPRASP2,113,240,172,333,334
TTTY8,0,0,0,0,0
MIR646HG,90,168,177,123,198
ENSG00000223872,0,2,0,0,0
ENSG00000237260,0,2,0,2,6
PHPT1,7076,5159,7818,6111,6602
INSL5,0,0,0,0,2
RWDD2A,545,411,622,663,687
THEM4,1630,1209,1571,1678,1668
TRMT6,3947,5009,4535,6313,6063
ZNF44,937,1039,1019,1521,1593
NXT2,896,1866,1090,2727,2850
SPPL2B,2387,2220,2869,3456,2849
ENSG00000281688,0,0,0,0,0
ENSG00000278843,0,0,0,0,0
ENSG00000271020,156,175,208,266,344
ENSG00000279264,0,0,0,0,0
MTND2P18,0,0,0,0,0
CHD9,5749,7783,7029,7372,7794
ENSG00000277390,0,0,0,0,0
PPP1R26P2,0,0,0,0,0
ENSG00000184811,0,0,0,1,2
NDFIP2-AS1,0,0,0,0,0
ENSG00000270538,0,0,0,0,0
ENSG00000279701,0,0,0,0,0
TRIB1,612,2513,535,3421,1906
ENSG00000261090,0,0,0,0,0
MBL3P,0,0,0,0,0
CCND3,20235,12454,14025,19627,17681
ENSG00000265544,0,0,0,0,0
TRIM3,1536,1596,1705,2728,2197
KDM5C-IT1,14,29,18,26,25
ENSG00000259993,0,0,0,0,0
ENSG00000234574,0,0,0,0,0
ENSG00000170688,0,3,3,19,18
ENSG00000279417,0,0,0,0,0
ENSG00000235071,2,1,1,2,1
ENSG00000275833,15,9,6,18,8
ENSG00000225807,0,0,0,0,0
ENSG00000203900,0,0,0,0,0
MBOAT1,584,693,776,940,747
ZBTB38,40198,19531,45572,27467,39221
ENSG00000205015,0,0,0,0,0
ENSG00000228809,8,17,16,31,25
RPL36AP43,4,9,12,7,4
ENSG00000248406,0,0,0,0,0
ENSG00000233191,0,0,0,0,0
DPEP2,1,0,1,1,3
ENSG00000261453,0,0,0,0,0
RPL21P47,0,0,0,0,0
ENSG00000227987,0,0,0,0,0
HIST1H3E,3,0,0,0,4
MIA-RAB4B,0,0,0,0,0
ENSG00000196826,0,0,0,0,0
FOLH1,0,0,4,0,0
ENSG00000280266,0,0,0,0,0
ENO1P4,0,0,0,0,0
ENSG00000222000,36,68,53,113,63
RPL21P9,0,1,0,1,0
RPL21P40,1,1,0,2,0
FRMPD2B,0,0,0,0,0
ARNT,5808,5842,7168,7426,7316
FCGR1CP,0,0,0,0,0
ZNF970P,0,0,0,0,0
ENSG00000266897,30,39,45,59,41
HSPA6,27,47,183,82,73
ENSG00000253983,0,0,0,0,0
HOXB1,0,0,0,0,0
ENSG00000254398,4,4,2,1,4
OR1X1P,0,0,0,0,0
ENSG00000233019,0,0,0,0,0
ENSG00000205100,9,6,3,17,15
CCNB1,37382,32839,37122,41738,43138
THEGL,13,86,37,19,36
RPL7P27,0,0,0,0,0
KCNC4,250,92,366,129,265
ENSG00000280511,0,0,0,0,0
ENSG00000279817,5,0,4,2,0
HAND2,0,0,0,0,0
ENSG00000276272,2,4,1,15,2
ENSG00000230995,0,0,0,0,0
ENSG00000237050,0,0,0,0,0
PTH2,0,0,0,1,0
ENSG00000245685,9,16,1,31,14
ENSG00000278461,0,0,0,0,0
ZNF479,0,0,0,0,0
NCMAP,0,25,2,4,13
ENSG00000260526,18,34,20,47,20
UMPS,3151,3330,3472,4205,4095
ENSG00000232936,5,2,7,3,4
ENSG00000264734,0,0,0,0,0
TET2-AS1,8,4,1,9,1
ENSG00000272801,0,0,0,0,0
LINC00354,0,0,0,0,0
ENSG00000276925,4,3,3,11,1
ITGB8,844,2802,549,2651,1862
ENSG00000225130,0,0,0,0,0
ABCD1P2,0,0,0,0,0
ENSG00000254842,133,80,164,138,126
TRIM64EP,0,0,0,0,0
DMRTA1,0,0,0,0,0
SLC39A8,7252,10337,6370,8824,8379
ENSG00000272076,0,1,2,1,0
ENSG00000257657,0,0,0,0,0
ENSG00000238049,0,0,0,0,0
SHMT1,4956,3885,6254,4771,4654
ZNF547,177,381,255,494,414
ENSG00000270680,0,0,0,0,0
ENSG00000233953,0,0,0,0,0
ZNF645,0,0,0,0,0
ENSG00000270664,0,0,0,0,0
NACC1,15583,13138,14445,18800,18041
RPL3P13,0,0,0,0,0
P2RY11,356,320,390,458,435
RPL7P39,1,0,0,3,3
KREMEN2,95,97,102,149,83
TET2,4991,5946,5065,5998,6448
TUBB4AP1,2,1,0,1,0
EIF3KP3,0,0,0,0,0
MTUS2,5,0,3,1,1
DMXL2,2951,3660,3648,4070,3983
GPR61,34,23,33,44,23
FAM76B,3468,2905,3673,3779,4954
CA3,5,7,7,6,2
OR7E14P,148,78,204,291,277
ENSG00000275313,0,0,0,0,0
LRRC1,2612,1429,2399,2676,2959
RPL12P18,0,1,0,1,0
PYHIN1,0,1,0,1,0
ENSG00000238130,0,0,0,0,0
KCNK16,0,0,0,0,0
ACTN4P1,5,5,7,4,0
ENSG00000229595,1,0,0,0,1
TMSB10,219364,161872,198273,170304,201230
FAM78B,242,179,342,158,433
ENSG00000265737,0,0,8,4,8
SGPL1,9488,7937,11294,11628,13231
ENSG00000274492,1,2,7,8,5
NUDT14,1613,1845,2034,2178,1886
RBM27,2972,2745,3029,4006,4211
SCAP,12174,10160,12810,11647,12531
ENSG00000239865,0,0,0,0,0
ENSG00000229922,0,0,0,0,0
FCGR3A,0,0,0,0,0
ENSG00000226110,0,0,0,0,0
RPSAP42,0,0,0,0,0
SETSIP,17,23,26,6,11
ENSG00000272688,0,0,0,0,0
ACER1,1,0,0,0,0
ENSG00000262591,0,0,0,0,0
ENSG00000236898,0,0,0,0,0
IDI1,9493,13703,13142,10085,13075
ENSG00000273973,11,6,9,9,7
USP17L27,0,0,0,0,0
ENSG00000213896,0,0,0,0,0
FZD4,2657,1352,1416,2381,1787
TMPRSS5,48,40,106,66,65
DEFB135,0,0,0,0,0
PART1,0,1,1,3,1
ENSG00000181085,25,16,29,28,46
ENSG00000254620,16,7,2,3,8
RPL36AP13,2,3,7,1,3
ENSG00000278518,0,1,0,0,1
ENSG00000278954,9,23,16,24,22
OR7E2P,1,14,4,18,7
ENSG00000259621,0,0,1,3,0
OR5AK3P,0,0,0,0,0
DEFB134,0,0,0,0,0
FAM206BP,0,0,0,0,0
PSME1,10012,14116,11252,15442,18460
ENSG00000237980,1,0,2,0,2
NUP205,40844,28983,40261,36583,40002
C11orf71,295,156,313,320,436
METTL22,658,623,826,955,946
TCEAL5,2,1,1,3,2
ENSG00000233896,0,0,0,0,0
CHMP4A,30,69,42,90,75
ENSG00000227312,0,0,0,0,0
USP33,12659,11194,15139,16026,16219
ENSG00000255427,0,0,0,0,0
ENSG00000226645,2,0,0,6,2
ENSG00000229263,2,1,1,1,0
ENSG00000263097,0,0,0,0,0
RPL5P25,2,0,0,0,0
TSC22D1-AS1,35,87,76,84,70
ENSG00000279875,0,0,0,0,0
SYNJ2BP-COX16,0,0,0,0,1
ENSG00000245904,9,9,16,4,9
ENSG00000269514,9,31,13,65,42
KCNC4-AS1,4,1,7,2,14
ALDH3A2,8056,12905,8289,12663,9084
ENSG00000243243,70,53,87,122,76
RPL21P106,1,0,0,1,0
TOX3,0,0,0,1,0
ENSG00000213661,0,0,0,1,0
TSC22D1,9623,28340,12809,28700,20874
RPL12P12,24,25,20,28,27
MUPP,0,0,0,0,0
ENSG00000275196,0,0,0,0,0
ENSG00000228751,0,3,2,0,2
PSD4,996,539,1847,1306,977
KIAA1468,3174,1641,2881,3848,3670
FKBP4P2,0,0,0,0,0
BAIAP2L2,5,10,14,12,12
FAM81A,197,234,436,297,286
LINC01037,0,0,0,0,0
ENSG00000229677,51,26,50,41,60
ENSG00000228436,35,16,46,41,28
MTND2P40,14,25,8,14,32
OSBPL11,2453,2211,2392,3287,3207
ENSG00000277602,1,5,0,11,13
TSSC2,2,0,1,5,0
ENSG00000260522,0,0,0,0,0
ONECUT1,3,8,11,16,25
AK4P4,0,0,0,0,0
ENSG00000237582,0,0,0,0,0
CCS,1783,1088,2132,2066,2180
FSCN3,3,0,7,7,2
ENSG00000271046,0,0,0,0,0
NNAT,103,125,178,195,188
ENSG00000267397,15,21,15,36,24
ENSG00000228429,0,0,0,0,0
ENSG00000233713,0,0,0,0,0
ENSG00000234651,0,0,0,0,0
FGF7P2,0,0,0,0,0
ENSG00000226500,0,0,0,0,0
ENSG00000259813,0,0,0,0,0
ENSG00000228095,0,0,0,0,0
ENSG00000275363,0,0,0,0,0
ENSG00000276250,6,1,5,7,10
TIMM8AP1,0,0,0,4,4
ENSG00000224376,22,19,23,20,7
ENSG00000259751,2,1,0,5,1
ENSG00000281289,0,0,0,0,0
ENSG00000280003,0,4,3,11,2
ENSG00000273609,0,0,0,0,0
OR8H2,0,0,0,0,1
ENSG00000235113,0,0,0,0,0
ENSG00000108417,0,0,0,0,0
SLC2A7,0,0,0,0,0
MIR3976HG,0,0,0,0,0
ENSG00000205236,0,2,0,0,0
ENSG00000228813,0,0,0,0,0
UGGT2,2230,2465,3009,3536,3503
ZNF595,1332,1357,1417,2211,2101
TMEM240,38,55,37,57,30
CNGA3,0,0,0,0,0
ENSG00000229543,0,0,0,0,0
GLI3,1116,1890,1057,1010,1167
B4GALT7,1925,1842,1905,2263,2576
ENSG00000258331,0,0,0,0,0
RBMS3-AS2,21,20,27,17,12
ENSG00000258364,0,0,0,0,0
OR6C7P,0,0,0,0,0
ENSG00000270015,253,257,292,393,311
ENSG00000241651,5,4,4,5,2
ENSG00000271134,0,0,0,0,1
ENSG00000257504,0,0,0,0,0
ENSG00000238254,0,0,0,0,0
ENSG00000236692,0,0,0,0,0
ENSG00000242001,0,0,0,0,0
OR5M11,0,0,0,0,0
ENSG00000254482,0,0,0,0,0
LINC00570,0,1,0,0,4
MEAF6,3779,3682,3845,6605,5830
ENSG00000278369,0,0,0,0,0
ENSG00000262748,0,0,0,0,0
KRTAP10-10,0,0,0,0,0
PNPLA1,8,15,7,7,3
GPR6,0,0,0,0,0
ENSG00000219492,0,0,0,0,0
ENSG00000257262,0,0,0,0,0
SUMO2P2,0,0,0,0,0
HCRT,12,8,10,7,7
ENSG00000233906,0,0,0,0,0
ENSG00000204420,18,15,22,34,25
ENSG00000254416,0,0,0,1,0
CDHR2,7,14,11,20,17
MPHOSPH6,1892,2391,2883,3412,3359
ENSG00000274299,0,0,0,0,0
ENSG00000271010,0,0,0,0,0
EEF1DP8,0,0,0,2,0
PTPRN,2,1,1,5,6
ENSG00000261504,0,0,0,1,1
DZIP1L,423,296,624,565,546
SNORD3A,0,0,0,1,1
ENSG00000260814,0,0,0,0,0
ENSG00000279199,5,15,19,16,15
ENSG00000227282,0,0,0,0,0
PDYN,0,0,0,1,0
RBMS3-AS1,2,0,2,1,2
ENSG00000236453,13,5,5,34,13
PABPC1L2B-AS1,0,0,0,0,0
ENSG00000276841,0,0,0,0,0
MCMDC2,49,26,47,47,44
ENSG00000280215,0,0,0,0,0
ENSG00000275543,0,0,0,0,0
CLEC4E,0,0,0,0,0
PCOLCE-AS1,6,7,7,15,4
ENSG00000224881,0,0,0,0,0
ENSG00000188438,0,1,0,0,0
ENSG00000237710,0,0,0,0,0
CRELD2,943,1221,1394,1454,1364
ENSG00000231570,0,0,0,0,0
CNGA4,1,2,0,6,3
ENSG00000230154,3,7,5,6,11
RPS18P12,88,68,63,65,67
ENSG00000234572,0,0,0,0,1
ENSG00000236957,0,0,0,0,0
ENSG00000280125,0,0,0,0,0
NDUFAF5,1248,1192,1204,1606,1601
MIR296,0,0,0,0,0
ENSG00000271184,0,0,0,0,0
ENSG00000225611,1,0,2,11,0
ENSG00000236766,0,0,0,0,0
ENSG00000258663,0,0,0,0,0
ENSG00000278819,4,3,1,3,4
ENSG00000235009,0,0,0,0,0
ENSG00000275626,0,0,0,0,0
ENSG00000236675,245,194,262,209,238
ANXA5,67784,94170,63920,109211,99320
PELI3,3397,1378,3220,2769,2656
MATN1,8,0,1,9,10
ENSG00000280722,0,0,0,0,0
ENSG00000260205,0,0,0,1,0
PHBP12,5,22,20,35,17
ENSG00000272551,24,45,45,49,49
ENSG00000280906,0,0,0,0,0
KRTAP4-5,0,0,0,0,0
LINC01116,1387,1711,1671,1806,1869
SERHL,34,28,52,44,49
ENSG00000276358,0,0,0,0,0
RPL21P39,0,6,2,0,2
MGA,10713,10725,10891,14720,13651
APLN,288,468,520,694,539
ENSG00000260296,1,3,35,12,6
ENSG00000229447,4,16,17,27,23
ENSG00000228080,0,0,0,0,0
ENSG00000257644,0,0,0,0,0
CDK18,119,11,49,28,96
ENSG00000279631,13,9,8,46,28
FUCA1P1,4,2,2,0,2
OLIG3,0,0,0,0,0
HNRNPDLP2,0,0,0,0,0
RPL23AP90,0,0,0,2,3
KRT8P7,2,0,0,0,7
ENSG00000215085,0,0,0,0,1
IZUMO3,0,0,0,0,0
HNRNPDLP3,0,0,0,0,0
RPS15AP34,0,0,0,0,0
ENSG00000258273,0,0,0,0,0
PRDM9,0,0,0,0,0
FOXL2NB,0,0,0,0,0
ENSG00000279214,0,0,0,0,0
PNMAL1,3149,2482,2778,2687,4169
HSPA9P1,10,9,13,18,8
GNAS,79137,70589,100948,97490,105182
OR13D1,0,0,1,0,0
ENSG00000272762,0,0,0,0,0
ENSG00000272440,7,19,11,6,19
ENSG00000273831,0,0,0,0,0
ALG3P1,1,0,0,1,0
MTCO1P30,0,0,2,0,0
GIMAP8,0,1,5,93,49
MTCO1P31,0,0,0,0,1
ENSG00000253232,0,0,0,0,0
PIH1D3,0,0,0,1,0
ENSG00000255167,0,0,0,0,0
ENSG00000224276,2,1,1,0,2
NDUFV3,6621,4110,6632,6246,7196
ENSG00000273002,38,100,142,123,135
RPS3AP30,3,2,4,1,6
C16orf87,752,641,893,1254,1229
ENSG00000254913,0,0,0,0,0
SNHG23,0,0,0,0,2
ENSG00000160767,2538,2355,2286,2661,2054
ENSG00000237188,132,124,153,213,213
ENSG00000277334,0,0,0,0,0
OR5BN2P,0,0,0,0,0
ENSG00000255029,28,35,2,66,30
ENSG00000225060,0,0,0,0,0
ENSG00000225987,0,0,0,0,0
PHF3,39458,33039,38552,50584,46651
CCDC13-AS1,1,0,0,7,1
SNRPC,21134,16414,18923,23238,22724
SLC7A8,0,0,4,6,2
ENSG00000133460,204,254,304,473,350
ENSG00000273897,0,0,0,0,2
SLC25A18P1,0,0,0,0,0
BIRC5,18554,15870,18733,19786,20494
CCKAR,0,0,0,0,1
CENPQ,3437,3314,3121,4747,4712
AQP6,44,11,54,14,29
UTF1,0,0,0,0,0
DLGAP1-AS1,741,602,813,894,787
GYG1,1549,1575,1603,1841,1599
ENSG00000234549,0,0,0,0,0
ENSG00000249710,0,0,0,0,0
RAB4B-EGLN2,0,0,0,0,0
ENSG00000279756,0,0,0,0,0
FGFR3,138,132,245,294,306
BCL2L11,1619,1072,2246,1729,1792
MAGEF1,4057,2471,5049,3786,5160
ENSG00000264589,0,1,0,0,0
PTGS2,0,215,21,234,184
NDUFB4P1,2,0,5,8,5
ENSG00000269720,0,8,1,0,14
WDR54,3506,3071,4549,2718,3307
ENSG00000230293,0,0,0,0,0
ENSG00000263715,0,0,0,0,0
ENSG00000213083,0,0,0,0,0
HERC3,1806,2668,1766,3183,2904
ENSG00000255158,16,16,10,13,16
DEFA6,0,0,0,0,0
HMGN1P24,1,1,1,1,0
CCNL2,5178,5922,6450,9122,7754
PSMC6,10047,11205,10226,14892,15472
XKR4,0,0,0,0,0
ENSG00000253332,0,0,0,0,0
HNRNPA1P66,1,1,0,6,0
ENSG00000261047,0,0,0,0,0
HTR3B,0,0,0,0,0
ENSG00000261653,0,0,0,0,0
SENP1,4091,4826,4284,4770,5152
ENSG00000233428,1,0,1,0,0
RAB3GAP1,10346,7132,11329,9493,11417
ENSG00000257171,0,0,0,0,0
ENSG00000228415,15,15,12,20,21
ENSG00000261270,13,19,13,18,21
OR10A4,1,2,1,0,3
POU2F1,4445,4234,3945,5123,4997
ENSG00000255227,13,60,5,96,31
RFPL2,0,0,0,0,0
HOXA10,0,0,0,0,0
FANCM,2512,3802,2846,4909,4391
KLRF1,2,1,0,0,0
SAYSD1,2645,1863,2285,2901,2816
AGMO,15,8,2,5,4
SYNM,2588,2817,3420,3343,3448
ERI3,6767,6393,6447,7777,7621
LINC00385,0,0,0,0,0
DDX39AP1,0,0,0,0,0
ENSG00000242289,0,0,0,0,0
ENSG00000237077,0,0,0,0,0
C1D,1803,1098,1629,1786,2122
IL11RA,241,257,292,614,304
ENSG00000272981,0,0,0,0,0
ENSG00000232623,5,3,11,1,5
ENSG00000231525,0,0,0,0,0
ENSG00000258026,1,1,1,0,0
TP53RK,3541,3244,3468,5478,4506
ENSG00000276985,0,0,0,0,0
ENSG00000258215,0,0,0,0,0
ENSG00000281524,0,0,0,0,0
PWWP2AP1,0,0,0,0,0
TCAIM,3659,4702,3659,4580,5078
B3GNT7,69,30,150,29,284
ENSG00000258435,2,0,0,1,3
ENSG00000279059,224,250,277,437,292
MPPE1P1,0,0,0,0,0
HSBP1P2,0,0,0,0,0
CDS1,539,206,569,407,618
PARP15,2,19,7,1,44
DMC1,10,22,18,10,22
ENSG00000218809,0,0,0,0,0
FBXW11P1,7,4,7,8,27
ENSG00000205584,9,0,6,2,2
LINC00446,0,0,0,0,0
ENSG00000228968,0,0,0,0,0
ENSG00000225797,0,0,0,0,0
CSPG4P10,379,160,368,321,325
ENSG00000258375,0,0,0,0,0
SRGNP1,0,0,0,0,0
ENSG00000263278,0,0,0,0,0
TBC1D3C,2,0,2,0,0
ITSN1,8565,5210,9641,8695,10706
RAPGEF4-AS1,18,9,11,18,13
IRF2BP1,3731,4108,3366,4667,3649
WFDC8,0,0,0,0,0
XRCC6,49032,44654,53612,57180,60731
PLSCR5,0,0,0,0,1
MTND6P25,0,0,0,0,0
PDLIM1P4,5,32,11,34,21
ENSG00000236657,0,0,0,0,0
TAF9P3,0,1,3,3,5
ENSG00000226953,0,0,0,0,0
ENSG00000227603,11,9,6,11,5
ENSG00000270584,0,0,0,0,0
ENSG00000258924,0,0,0,0,0
ENSG00000249176,1,0,1,0,0
ENSG00000280311,8,17,8,35,19
ENSG00000259618,3,3,1,0,0
REM2,19,53,16,60,35
ST8SIA2,0,0,4,0,0
ENSG00000230199,4,3,3,1,2
ENSG00000279040,0,1,1,1,1
ENSG00000279201,0,0,0,0,0
SNORD91B,3,1,4,12,10
CEP170P1,159,136,178,205,194
ZFPL1,879,638,837,835,918
OR7E55P,3,7,1,2,3
GRSF1,17727,17139,16260,21480,21382
ENSG00000280909,0,0,0,0,0
ENSG00000237062,1,0,0,0,0
ENSG00000225592,0,0,0,0,0
ENSG00000217488,1,3,25,15,15
ENSG00000179342,1,2,0,1,2
TIAM2,4074,1706,2373,2440,2462
ENSG00000254495,4,5,10,6,2
GTPBP2,12199,10470,11833,16899,13893
CICP16,31,77,36,54,53
OR4F13P,0,0,0,0,1
ENSG00000254066,0,0,0,0,0
ENSG00000262666,0,0,0,0,0
ENDOG,361,246,311,271,218
FBXW7,2881,3136,2634,4155,3900
ENSG00000229693,0,0,0,0,0
ENSG00000229297,6,0,1,1,0
BACE1-AS,216,228,211,212,277
FAM102B,10398,7779,14413,13053,12806
ENSG00000255281,11,54,18,54,32
APCDD1L,8991,5819,2948,2753,6856
RNF144A-AS1,2,1,1,2,5
KPNA4,13059,12194,12102,16346,15139
GOLGA8N,7,8,5,9,4
SCAMP2,5884,5267,6691,7696,7010
ENSG00000235288,0,0,0,1,1
CBWD3,95,85,70,131,132
ENSG00000279507,4,3,13,8,8
C11orf86,125,8,65,86,127
ENSG00000256779,0,0,0,0,0
MLANA,37,48,45,32,17
ENSG00000260051,26,40,62,68,63
ANKRD26P3,0,0,0,0,0
ENSG00000228191,0,0,0,0,0
ENSG00000279339,29,38,18,67,42
ENSG00000259442,10,12,6,30,11
ENSG00000218565,0,0,0,0,0
FGF3,0,0,0,0,0
OR11H12,0,0,0,0,0
WDR43,16083,10560,14521,14039,16830
ENSG00000260651,7,6,9,4,6
CAPN10,1216,1379,1574,1882,1542
ENSG00000280248,7,19,24,25,11
ENSG00000225477,0,0,0,0,0
SPINK14,0,0,0,0,0
NXNL1,0,0,0,0,0
KLHL25,513,480,803,645,662
ENSG00000276776,0,0,0,0,0
HIST1H4A,7878,7908,7571,8849,8686
TAS2R4,33,36,24,39,34
ENSG00000249818,0,0,0,0,0
SPINK5,13,73,25,103,102
MED15P8,0,0,0,0,0
