,13,16,15,18,17
APMAP,40.128,55.9779,75.1638,46.1703,57.8667
STATH,0,0,0,0,0
ZSCAN16-AS1,2.03761,2.59204,3.24004,3.28775,3.81288
NFATC1,0.287425,0.788213,1.52251,0.573839,0.581754
IGHV3-35,0,0,0,0,0
ZSCAN16,4.32122,5.33774,4.42343,3.89529,4.09032
PRX,1.12259,0.486447,0.503448,1.08063,1.22081
IGHV3-36,0,0,0,0,0
CTC-250I14.3,11.5517,13.5878,14.7387,12.1827,13.5065
PGM5P2,0.862103,1.48065,1.40052,1.29707,1.75081
RP11-75A9.3,0.0636825,0.0383623,0,0.0143025,0.0612107
NACC1,14.639,11.1935,17.6111,20.8629,18.5302
ENSG00000276582,0,0,0,0,0
KRBOX4,1.86467,4.19366,4.21516,1.62663,2.01555
LINC00929,0,0,0.0889694,0,0
RP11-846E15.1,0,0,0,0,0
AC010641.1,0,0,0,0,0
RP11-846E15.3,0,0,0,0,0
AC005546.2,0,0.0839556,0,0.339831,0.944375
RP11-124L9.2,0,0,0,0,0
ENSG00000275269,0,0,0,0,0
ENSG00000279924,0,0,0,0,0
RP11-846E15.2,0,0,0,0,0
NAT8B,0,0,0,0,0
CTD-2256P15.5,0,0,0,0,0.115279
RP11-974F13.1,0,0,0,0,0
RPL13AP6,0,0,0,0,0
RP11-846E15.4,0,0,0,0,0
RP11-124L9.1,0,0,0,0,0
RP11-403I13.5,0,0,0,0,0
DCTN5,27.8079,44.8705,42.523,32.3421,32.9915
PRR25,0,0,0,0.0242313,0
CBWD7,2.51063,2.33185,1.89153,3.35853,1.30514
ENSG00000277865,0,0,0,0,0
C2CD4C,0.0241493,0.0165023,0.0625752,0.0575782,0.0540133
RP11-124L9.5,0,0,0,0,0
SHOC2,18.1725,20.8121,21.7069,20.5621,17.9706
RP11-403I13.4,0,0,0,0,0
LA16c-360A4.1,0,0,0,0,0
RP11-253E3.3,1.00621,1.51897,3.7398,1.35163,2.15444
PIGK,41.6045,32.2473,46.1977,52.1135,53.6111
ENSG00000229149,0,0,0,0,0
ENSG00000279081,0,0,0,0,0
RP11-253E3.1,0.0353749,0,0.0748846,0.0689153,0
FAM91A3P,0,0,0,0,0
ENSG00000279516,0,0,0.085085,0.050556,0.0229545
MAGEA9B,0,0,0,0,0
EIF4A1P9,0,0,0,0,0
LRRC30,0,0,0,0,0
KB-1125A3.13,0,0,0,0,0
CTD-3007L5.1,0,0,0.0923344,0,0
RP13-539J13.2,0,0,0,0,0
ENSG00000223560,0,0,0,0,0
RP13-539J13.3,0,0,0,0,0
CTD-2535I10.1,0,0,0.680084,0,0
RP11-403I13.10,0,0,0,0,0
ENSG00000165948,20.0232,21.8994,23.0822,17.8384,32.436
RP11-373F14.1,0,0,0,0,0
RP11-279O17.2,0,0,0,0,0
HMGA1P6,0,0,0,0,0
RP11-1029J19.2,0,0,0,0,0
ENSG00000168468,0,0,0,0,0
RP11-403I13.7,0.00531489,0,0,0,0
METAP1,52.8095,44.3209,42.5273,53.7354,31.5471
RPS19,693.357,684.018,830.889,860.138,737.676
DCLK2,2.16698,2.49831,2.55415,1.66326,1.94677
FREM2-AS1,0,0,0,0,0
LINC00362,0,0,0,0,0
LINC01021,0.069899,0.16403,0.421652,0,0
LINC02152,0,0,0,0,0
CAAP1,26.3452,28.9591,25.5975,28.9931,24.7124
ENSG00000229125,0,0,0,0,0
FREM2,0.173566,0.135597,0.457982,0.0656993,0.153694
AC108938.3,0,0,0,0,0
ENSG00000281670,0,0,0,0,0
MSANTD3-TMEFF1,17.0677,12.1621,7.16966,13.9896,10.8036
RP11-279O17.3,0,0,0,0,0
RP11-403I13.9,0,0,0,0,0
CTD-2196E14.9,1.28535,0.430858,8.34e-13,0.184928,0.00377895
RP11-568A19.1,0,0,0,0,0
RP5-998N21.3,0,0,0,0,0
ENSG00000236727,0,0,0,0,0
CLYBL-AS2,0,0,0,0,0
RBBP8P1,0,0,0,0,0
ENSG00000280208,0,0,0,0,0
TMEFF1,1.13e-116,1.86e-57,6.16e-139,6.61e-117,6.56e-157
CLYBL,1.09481,0.936054,1.7815,1.36579,0.737331
RP11-337A23.5,0,0,0,0.174447,0
ENSG00000281362,0,0,0,0,0
DOCK11,3.11939,2.16968,3.08454,2.04221,3.62016
ENSG00000274473,0,0,0,0,0
RP11-195E2.2,0,0,0,0,0
AC010141.6,0,0,0,0,0
ENSG00000278718,0,0,0,0,0
TPTE2P3,0,0,0,0,0
MAPRE3,6.5198,5.99227,4.46846,2.62667,4.09867
RP11-164J13.1,0.017495,0.0546016,0,0.029157,0.0639589
RBMY1A1,0,0,0,0,0
ENSG00000279124,0,0.0590894,0.0143774,0,0
RP11-363H12.1,0.0885038,0,0,0.0567637,0
RP11-115D7.3,0,0,0,0,0
RP4-706A16.3,0.291495,0.345613,0.289995,0.0673744,0.297072
ENSG00000279730,0.0201063,0.0197783,0,0.0758144,0.0391336
TFAP2A,4.17383,2.91871,4.85401,8.05203,6.75908
FAM199X,13.0474,11.7605,12.1165,7.21476,8.42902
BCAP31,156.945,153.959,113.843,114.736,100.545
ABT1P1,0,0,0,0.0346106,3.59e-18
MSANTD3,77.4789,83.0289,67.1674,72.2988,52.4453
ENSG00000275571,0,0,0,0,0
MED15P3,0,0,0,0,0
RP11-109E12.4,0,0,0,0,0
RBM43P1,0,0,0,0,0
GLRXP2,0,0,0,0,0
SLC6A1-AS1,0,0,0,0,0
ENSG00000280645,0,0,0,0,0
RP11-62G11.1,0,0,0,0,0
SLC6A1,0,0,0,0,0
KCNK13,0,0,0,0,0
HEMK1,4.99706,5.42386,6.06014,7.65885,7.46047
FRMD4B,5.04978,3.37329,2.22345,5.37811,2.87567
OSGEPL1,4.68103,8.41561,7.49783,4.73406,8.24751
ENSG00000275125,0,0,0,0,0
LINC00923,0,0,0.0986259,0,0
ENSG00000278120,0,0,0,0,0
XXbac-BPG300A18.13,2.53e-06,9.78e-07,1.09e-06,1.13e-06,0.0792157
TTC4,17.7106,24.1164,19.3438,20.4319,17.1124
MYL12A,708.253,714.568,636.048,971.25,951.438
ENSG00000204304,41.2107,26.0929,27.2309,51.2042,48.2811
ENSG00000274143,0,0,0,0,0
RBMY1B,0,0,0,0,0
UBA2,89.5395,89.4885,74.9857,74.0881,96.53
ENSG00000262795,0,0,0,0,0
MED11,8.8107,13.4123,21.8912,9.05474,19.2861
RP11-472G21.2,0,0.065241,0,0.0650303,0
SNPH,1.13278,0.754375,1.51389,1.56001,1.65335
RP11-659F24.1,0,0,0,0,0
CLYBL-AS1,0,0,0,0,0
RP11-314A20.5,1.54e-176,1.26e-16,5.53e-11,0.173171,0.183428
IL17RD,3.74346,4.55442,6.15604,9.06628,4.74404
ENSG00000263160,0,0,0,0,0
CXCL16,0.322405,1.18124,0.661808,0.347332,3.22104
CHST3,2.50884,10.0288,14.016,4.96133,7.96978
MROH7-TTC4,7.42e-21,0.0299866,2.24e-25,1.2e-24,5.43e-17
TPRKB,27.6894,61.696,58.5277,28.0099,29.0637
RP11-526H11.1,0,0,0,0,0
LINC01912,0,0,0,0,0
ENSG00000274739,0,0,0,0,0
RP11-150D20.5,0,0,0,0,0
ENSG00000174775,25.0767,27.823,47.2445,56.1602,45.0205
ENSG00000275434,0,0,0,0,0
RAD21L1,0.973399,0.41447,0.3858,0.587086,0.61374
RP11-421N8.1,0.63216,0.386381,0.705635,0.140488,0.475894
SEMA7A,21.412,12.8592,22.1197,22.9352,9.41061
RGS11,0,0,0,0,0
OSGEPL1-AS1,6.74e-74,0.0913545,0.313279,0.0979019,0.158429
BRAT1,3.50827,2.4919,4.27083,3.93357,3.84217
THUMPD2,9.0804,11.5353,9.83065,8.55441,8.93362
RP11-455J20.3,0,0.183542,0.122749,0,0.104784
C3orf18,2.13204,4.10684,6.42893,3.80188,3.72737
RP11-272P10.3,0,0,0,0,0
LINC01235,0.0371004,0,0.13778,0.0266126,0
ANKAR,1.4971,1.81051,2.0002,0.992316,1.00687
RP11-536O18.1,0,0,0,0,0
LINC00583,0,0,0,0,0
MYL12B,318.804,604.745,660.928,584.396,689.577
DLGAP5,85.0911,60.3892,87.6446,83.8777,92.1651
SHC2,0.183606,0.138352,0.115552,0.223703,0.683304
WASH3P,3.8234,1.5449,2.03101,3.5065,3.85407
ENSG00000281213,0,0,0,0,0
PES1P2,0,0,0,0,0
RP11-974F13,0,0,0,0,0
ENSG00000262159,0,0,0,0,0
PXK,29.7161,27.3635,21.0322,27.2243,24.9558
ENSG00000281099,0,0,0,0,0
RP11-284P20.3,0,0,0,0,0
ENSG00000204385,0.0231618,0.0491441,0,0,0.187603
ENSG00000279231,0,0,0,0,0.0287687
MROH7,0,0,0,0,0
ENSG00000262036,0,0,0,0,0
ENSG00000237421,0,0,0,0,0
ARL5B,20.3617,14.3186,11.8296,21.4529,18.8516
RP11-483K5.2,0,0,0,0,0
SERPINB9P1,0.727172,0.553028,0.963633,1.01826,1.76078
RP11-754I20.1,0,0,0,0,0
LINC00890,0,0,0,0,0
RP11-483K5.3,0,0,0,0,0
SNAP25,0.129243,0.283621,0.147612,0.281134,2.10459
RNF183,0,0,0.117102,0.0373183,0.0180495
ENSG00000281268,0,0,0,0,0
NDUFA1,77.9812,59.915,84.6078,51.073,56.7031
ENSG00000277131,0,0,0,0,0
ENSG00000262592,0,0,0,0,0
RP13-270P17.1,0.0874943,0.0392629,0.11124,0.113266,0.13402
ENSG00000280943,0,0,0,0,0
PLA2G12AP2,0,0,0,0,0
WSB1,37.3975,39.5718,37.4572,27.6267,34.9384
ENSG00000229136,0,0,0,0,0
HNRNPA1P41,0,0,0,0,0
SERPINB9,12.3729,16.6971,19.0664,15.4625,18.5831
STX10,28.6463,27.414,43.9592,47.1351,47.2664
BNIP3P5,7.47e-203,0.20463,2.82e-100,0,0.542366
RPL3P11,0,0,0,0,0
OR6A2,0,0,0.0397048,0,0
ANKRD26P2,0,0,0,0,0
USP13,11.355,15.1311,18.0613,12.3118,16.0035
ENSG00000276825,0,0,0,0,0
RPL7P3,0,0,0,0,0
ATP5HP3,0,0.0947507,0,0,0
PSG1,0.475173,0.38583,0.482464,0.757162,10.5709
GANC,6.2578,7.21443,9.77882,6.00566,8.02252
CD81-AS1,0.119269,0.0269608,0,0.158599,0.199717
PHF8,5.62892,7.90171,8.93345,7.25101,11.7961
NBAS,10.9544,9.37801,8.21612,8.86144,8.64492
DLGAP3,0.0831323,0,0,0.0202909,0
CMBL,20.0894,24.9147,36.4798,28.1443,23.4709
ENSG00000275581,0,0,0,0,0
CD81,89.7572,87.8813,98.6316,131.836,135.521
DIO3OS,0,0,0,0,0
CHCHD4P4,0,0,0,0,0.496763
RNF113A,15.1206,7.5549,9.60164,7.97877,6.85411
CCER2,0,0.0182229,0.0824725,0.0512833,0.064106
HRH1,7.67169,12.4286,11.8513,8.06012,11.806
ENSG00000281909,0,0,0,0,0
MRPL20,53.6311,89.8994,96.2738,43.5797,44.98
AC007967.4,0,0,0,0,0
AC004051.2,0,0,0,0,0
RP1-90J20.10,0,0,0,0,0
OFD1P3Y,0,0,0,0,0
ENSG00000225382,0,0,0,0,0
RLF,13.1812,12.0325,9.51097,14.389,10.2842
RBMXP4,0,0,0,0.0208764,0.0224
DDX11L9,0,0,0,0,0
CDY3P,0,0,0,0,0
RP1-90J20.2,0,0,0,0,0
ANKEF1,3.21239,2.99944,2.23733,3.12137,5.29025
AC140725.4,0,0,0,0,0
ODF3L2,0.0184556,0,0,0,0.0179577
ENSG00000279389,0,0,0,0,0
HSFX2,0,0,0,0,0
ENSG00000281519,0,0,0,0,0
RP4-758J18.2,2.42634,2.4567,4.65378,2.08101,3.17079
SDAD1P4,0,0,0,0,0
TATDN2P3,0,0,0,0,0
SGCG,0.0434759,0,0.0215649,0.139497,0.0696768
LINC00958,0,0,0,0.0567124,0
RP5-998N21.4,0,0,0.0106569,0,0
RP11-560B16.5,0,0,0,0,0
ABC7-42418200C9.1,0,0,0.112719,0,0
TMEM114,0,0,0,0,0
CTD-2518G19.1,0,0,0,0,0
RP5-998N21.7,0,0,0,0,0
OR2D2,0,0,0,0,0
RP5-998N21.10,0.154239,0.601267,2.28357,0.113745,0.214931
FCGR1CP,0,0,0,0,0
USP9YP22,0,0,0,0,0
OR10A2,0,0,0,0,0
HIST2H3PS2,3.71e-64,0,2.53e-07,0,0
ZNF214,0.336733,0.754643,1.09499,0.379527,1.14856
RPL22P5,0,0,0,0,0
ASB5,0,0,0.0141701,0.0122983,0
ENSG00000274327,0,0,0,0,0
ENSG00000278707,0,0,0,0,0
STOML3,0,0,0,0,0
HIST2H2BB,0.199656,0.489029,2.33273,0.313468,0.0195723
AIFM1P1,0,0,0.0165298,0,0
ENSG00000276550,1.80951,3.0045,3.41846,2.15188,3.63009
RP11-754I20.3,0,0,0,0,0
NBPF22P,0,0,0,0,0
RP11-139J15.5,0,0,0,0,0
RP11-560A7.1,0,0,0,0,0
RP11-111F16.2,0,0,0,0,0
EIF4BP7,0.0359885,0.0288984,0.0640692,0.0581803,0.0468793
RP11-288D15.1,0,0,0,0,0
LINC02103,0,0,0,0,0
TFAP2A-AS1,0.153096,0.587548,1.01713,1.04412,1.35991
ENSG00000234954,0,0,0,0,0
RPL18AP15,0,0,0,0,0
CTD-2134P3.1,0,0,0.117123,0,0
OR10A5,0,0,0,0,0
CTD-2134P3.2,0,0,0.122189,0,0
AF096876.1,0,0,0,0,0
ENSG00000281078,0,0,0,0,0
RP4-568F9.6,0,0,0.0135249,0.0112668,0
CTD-2269E23.3,0,0,0.10836,0,0
ASPG,0,0,0,0,0
ENSG00000272835,0,0,0,0,0
CTC-497E21.3,0,0.287532,0,0.097041,0.0454409
RP11-128D14.1,0,0,0,0,0
RP11-120K18.2,0,0,0.131701,0.0111123,0.0125753
ENSG00000275463,0,0,0,0,0
BNIP3P6,0,0,0,0,0
ZNF215,2.65871,5.15721,4.99031,1.53549,3.03247
RP11-157F20.1,0,0,0,0,0
CLDN17,0,0,0,0,0
RP11-482M8.1,0,0.129682,0,0,0
LINC00851,0,0,0,0,0
ITGAD,0,0,0.968678,0,0
HIGD1AP15,0,0,0,0,0
RP4-758J18.13,0.672581,0.863535,0.408332,0.865498,1.27536
AKR1B10P2,0,0,0,0,0
CTD-2269E23.2,0,0,0,0,0
ENSG00000277316,0,0,0,0,0
RP5-839B4.8,0,0,0,0,0.136399
LINC00307,0,0,0,0,0
CTD-2269E23.4,0,0,0,0,0
LSP1P3,0,0,0,0,0
SNAP25-AS1,0.125916,0,0,0.0849019,0.163594
ARHGDIG,0,0,0,0,0
USP9YP4,0,0,0,0,0
CLDN8,0,0,0,0,0
RP11-1264N5.1,0,0,0,0,0
SUCLG2P4,0,0,0,0,0
RP11-536C10.2,0,0,0,0,0
RP11-536C10.4,0,0,0,0,0
RP11-196D18.1,0,0,0,0,0
RP11-536C10.3,0,0,0,0,0
RP11-536C10.5,0,0,0,0,0
RP11-196D18.2,0,0,0,0,0
ELOCP4,0,0,0,0,0
LINC00880,0.166592,0.0923632,0.371362,0.0608182,0.178949
RP11-416N4.4,0,0,0,0,0.205922
ENSG00000232974,0,0,0,0,0
ENSG00000234623,0,0,0,0,0
RPL23AP6,0,0,0,0,0
EXOC3L1,0,0,0.0942895,0.0411005,0
ENSG00000276999,0,0,0,0,0
LINC00881,0.0912359,0.134357,0,0.105366,0.262016
FAM72C,2.23067,1.30946,1.12109,3.53255,1.97879
LINC02079,0,0,0,0,0
RP11-416N4.1,0.188336,0,0,0,0.137797
ENSG00000280066,0,0,0,0,0
CTD-2007N20.1,0,0,0,0,0
SEC24B-AS1,0.101943,0.650291,0.0963144,0.193305,0.353961
CTD-2206N4.5,0,0,0,0,0
SPOCK2,0.00768863,0.066497,0.0579826,0.0276811,0.325908
ENSG00000279280,0,0,0,0,0
ZNF90P3,0,0,0,0,0
LINC02029,0.106362,0.128524,0.212182,0.323806,0.260722
ENSG00000273713,0,0,0,0,0
SAPCD2P4,0,0,0,0,0
ENSG00000224753,0,0,0,0,0
SEPT14P1,0,0,0,0,0
RGPD6,0,0,0,0,0
SEC24B,25.3614,27.1109,21.401,27.0251,20.2652
MTND4LP12,0,0,0,0,0
MTND2P16,0,0,0,0,0
AC096558.1,0,0,0,0,0
RP11-354E11.2,0,0,0,0.0398801,0
ENSG00000275777,0,0,0,0,0
SATB1,12.742,7.72114,6.43424,13.4603,9.72337
AC092652.1,0,0,0,0,0
LRRC37A11P,0.00963135,0.00636885,0,0,0
RP11-570L15.2,0,0,0,0,0
ZNF962P,0,0,0,0,0
RP11-358N2.2,0,0,0,0,0.0562205
MTCO3P5,0,0,0,0,0
IGLJ4,0,0,0,0,0
RP11-543P15.3,0,0,0,0,0
SOGA1,8.51162,10.0518,12.567,10.0168,13.233
TSPAN9-IT1,0,0,0,0,0
OR10A4,0,0,0,0,0.0308463
IGLC4,0,0,0,0,0
RP11-543P15.1,0,0,2.08752,0,1.83682
RP11-570L15.1,0,0,0,0,0
IFI16,177.845,144.951,118.924,107.205,100.156
RP11-265G8.3,0,0,0,0,0
IGLJ5,0,0,0,0,0
RP11-153F1.2,0,0,0,0,0
RP11-131L23.1,0,0,0,0,0.0320961
OR2D3,0,0,0,0,0
UBE2V2P1,0,0,0,0,0
FAM234A,19.9474,14.5522,22.0119,32.0769,31.7524
TSPAN9,6.76375,11.2678,11.9804,5.86849,11.4122
IGLC5,0,0,0,0,0
MTND3P9,0,0,0,0,0
CTD-2206N4.1,0,0,0,0,0
ENSG00000280768,0,0,0,0,0
RP11-153F1.1,0,0,0,0,0.415911
MTCYBP11,0,0,0,0,0
HMGN1P20,0,0,0,0,0
IGLJ6,0,0,0,0,0
RP11-434H14.1,0,0,0,0,0
WI2-87327B8.1,0.0142116,0,0,0,0
ENSG00000235788,0,0,0,0,0
MTCO2P5,0,0,0,0,0
IGLC6,0,0,0,0,0
MALRD1,0.0573679,0.00570174,0.0847704,0.297515,0.688472
MTND6P11,0,0,0,0,0
RP11-373D7.1,0,0,0,0,0
CTD-2252P21.1,0,0,0,0,0
IGLJ7,0,0,0,0,0
RP11-499O7.7,0.18171,0.24414,0,0,0.136632
RP11-190J23.1,0,0,0,0,0
AKR1C2,3.66791,0.512137,3.37477,1.11936,3.32587
ARHGAP15,0,0,0,0,0
DDAH1,59.2983,97.8166,86.9837,76.2867,68.6854
CSAD,1.87682,0.765347,0.932052,1.42246,3.20322
RP11-585K6.2,0,0,0,0,0
TMEM185A,10.0881,8.60901,7.99839,6.46911,6.66044
SEPT7P4,0,0,0,0,0
RP5-905H7.3,0,0,0,0,0
PHKG1P1,0,0,0,0,0
NLRP1,10.0809,6.84078,6.08876,9.3072,11.7857
RP11-244H3.1,0.576722,0.276588,0.232949,0.761064,1.05286
ZMYM6,8.86508,9.17925,9.22464,8.42535,8.93917
ESX1,0,0,0,0,0
RP11-49L2.1,0,0,0,0,0
RP4-791M13.4,0,0,0,0,0
ENSG00000248687,0,0,0,0,0
RP4-791M13.5,0,0,0,0,0
ASXL1,51.0605,51.0083,70.1281,63.5398,58.8434
RP11-42L13.3,0,0,0,0,0
IGHV3-37,0,0,0,0,0
ISYNA1,3.75789,1.05935,5.73221,5.23003,7.66097
CAPN3,0.0337971,0.158569,0.195233,0.0666199,0.342842
LPAR5,0.497068,0.120852,0.789529,0.0334316,0.837444
RP4-758J18.7,0,0,0,0,0
IGHV3-38,0,0,0,0,0
RP11-65N13.6,0,0,0,0,0
CD79A,0.235139,0.0658724,0.0393703,0.123113,0.166185
RP11-414H17.5,0,0.0999758,0,0,0.231011
BCL10,21.3873,23.1303,22.0241,27.6317,18.2495
RP11-1305N21.3,0,0,0,0,0
IGHVIII-38-1,0,0,0,0,0
ANKRD65,0.102442,0.157976,0.103808,0.126454,0.155694
RP13-494C23.1,0.0541173,0,0,0,0.0827444
RPL26P30,0,0,0.262968,0,0
RP11-58A12.3,2.17436,1.88277,2.73792,9.70787,3.14464
SMIM20,13.5687,18.2824,12.7846,12.3886,17.8047
IGHV4-39,0,0,0,0,0
RP11-87H9.4,1.97225,2.17957,1.67565,1.67084,2.86856
ACRBP,0.21143,0,0.0623883,0.0979315,0.284289
BX255923.3,0.0632734,0,0,0,0
IGHV7-40,0,0,0,0,0
SELENBP1,3.36111,3.13248,3.09694,1.78045,6.26207
TREML5P,0,0,0,0,0
VDAC1P2,0.0997369,0.0649276,0.0940534,0,0.0787789
CTD-2206N4.4,0,1.12e-215,0,0,0
ITSN2,14.3676,20.276,13.8826,10.3337,13.3559
SLC39A5,0.153311,0.0359102,0,0.0286074,0.200086
AB019438.66,0,0,0,0,0
GAPVD1,22.1192,26.0647,19.048,23.3107,18.7547
PFKFB3,21.0176,20.1592,20.3581,28.8204,20.9201
PDE4DIP,8.34676,10.1513,8.27899,13.172,10.1597
SPCS3,29.8588,51.5229,48.4115,32.4943,27.3349
RP11-259K15.2,0,0,0,0.0436151,0.185402
RP11-131L23.2,0,0.143711,0,0,0.173048
SEL1L3,30.5462,11.4991,10.8569,14.7621,44.9535
RP11-496I9.1,0.338446,0.593158,0.459626,1.41625,1.75996
PLXDC1,0.120497,0.679178,0.332523,0.405298,0.48111
MTND4P22,0,0,0,0,0
RP11-87F15.2,6.68e-111,0,8.81e-88,4.25e-144,0.0702698
RP11-361I14.2,0,0,0,0,0
TMEM35B,7.12003,12.2764,13.1004,10.7247,9.38501
PSMC1P9,0,0,0.0211813,0,0.0540083
MTND5P24,0,0,0,0,0
ENSG00000185522,1.11329,1.34153,0.819326,1.6315,2.41383
ENSG00000224379,0,0,0,0,0
ENSG00000260221,0,0,0,0,0
PLCZ1,0.554479,0.103179,0.0287332,0,0
KLHDC2,46.654,34.086,45.9264,73.9464,93.4698
OR7E89P,0,0,0,0,0
FUT2,0.0943988,0.0653519,0.176832,0.270013,0.705477
NANOGP9,0,0,0,0,0
OR7E28P,0,0,0,0,0
RP11-32P22.1,0,0,0,0,0
RP11-244H3.4,6.34914,4.76271,3.14459,5.26598,5.36433
GRK5-IT1,0,0.315081,0,0,0
RP11-314A15.3,0,0,0,0,0
RP11-79M19.2,0,0.0307161,0.120246,0,0
DAPL1,0,0,0,0.0915222,0
AC009878.2,0,0,0,0,0
ENSG00000227326,0,0,0,0,0
BCS1L,10.6663,14.7655,18.3787,13.1508,17.3126
ETF1P3,0,0,0.0378134,0,0
GRK5,6.18692,6.13232,10.7469,7.68086,5.58233
CENPK,30.5457,45.0757,47.5619,18.9502,38.3509
ENSG00000229499,0,0,0,0,0
CTD-2256P15.3,0,0,0,0.344772,2.25381
TMEM88B,0,0,0,0,0
RP11-314A15.2,0,0,0.0529167,0,0
CORO1A,0.0752095,0.192079,0.909586,0.7746,0.413269
ENSG00000273194,0,0,0,0,0
ENSG00000277238,0,0,0,0,0
ENSG00000280821,0,0,0,0,0
ENSG00000280750,0,0,0,0,0
ENSG00000277254,0,0,0,0,0
ENSG00000272532,0,0,0,0,0
WDR31,0.292867,0.645306,0.806363,0.250224,0.426661
ENSG00000161328,0.0427674,0.0310544,0.011805,0.0556684,0.0895785
ENSG00000278111,0,0,0,0,0
ENSG00000274699,0,0,0,0,0
TIMM17B,17.8836,21.5595,23.2335,28.6481,41.7944
ENSG00000275679,0,0,0,0,0
TLE4,0,0,0,4.82507,0.0242471
ESD,53.1527,80.4599,84.5042,54.9569,61.7901
ANKRD52,10.4893,12.8436,13.1127,10.1394,11.9465
ENSG00000277823,0,0,0,0,0
AC140076.1,0,0,0,0,0
RP11-158G18.1,0,0,0,0,0
SATB1-AS1,0,0,0.106855,0.222612,0.137523
SALL1P1,0,0,0,0,0
IGHVII-40-1,0,0,0,0,0
ENSG00000099849,4.68411,3.57458,8.66392,9.54447,10.4709
RP11-56L13.1,0,0,0,0,0
IGHV3-41,0,0,0,0,0
ENSG00000276217,0,0,0,0,0
HOMER2P1,0.036665,0,0,0,0
ENSG00000276167,0,0,0,0,0
RP4-761J14.10,0.978835,0.297788,0.20334,0.521118,0.577647
ENSG00000276541,0,0,0,0,0
IGHV3-42,0,0,0,0,0
LINC01120,0,0,0,0,0
RP11-1292F20.1,0,0,0,0,0
GNAQP1,0.0354887,0,0,0,0
RP11-17M15.2,0,0,0,0,0
ENSG00000278307,0,0,0,0,0
NOC2LP2,0.0168305,0.0142262,0,0,0.0567375
PAGE1,0.0786123,0,0,0,0
ENSG00000280613,0,0,0,0,0
SSBP4,16.5205,11.7221,23.8805,28.9348,22.7441
DCST1,0.0173985,0.100827,0.0159753,0.0214926,0.0239339
RP11-17M15.4,0,0,0,0,0
RP11-753A21.2,0,0,0,0,0
SEC24D,94.4588,47.5501,31.3327,85.2845,37.8546
RHOQP2,0,0,0,0,0
IGLC7,0,0,0,0,0
AP000361.2,0,0,0,0,0
RP11-302F12.10,0.11007,0,0,0,0.0905639
AP000362.1,0,0,0,0,0
LINC01770,0,0,0,0.580261,0.590711
ZKSCAN8,13.2034,16.3318,13.7358,14.3547,14.767
ENSG00000281417,0,0,0,0,0
IGHV3-43,0,0,0,0,0
ENSG00000273397,0,0,0,0,0
ARRDC4,3.50543,1.28942,1.91325,2.60848,4.11482
ENSG00000277334,0,0,0,0,0
VWA1,1.96674,1.68219,2.7278,1.57024,4.60026
ENSG00000278415,0,0,0,0,0
ENSG00000274236,0,0,0,0,0
ACSS1,0.402186,3.28723,4.18566,1.01497,1.24651
SRGAP2D,0.712816,0.769802,0.455273,0.755329,1.01248
RSPH14,0.0306983,0,0,0,0.0733097
ENSG00000277454,0,0,0,0,0
ENSG00000206412,0,0,0,0,0
RP11-109E12.1,0,0,0.118811,0.103959,0.108096
ENSG00000280572,0,0,0,0,0
RP11-761I4.4,0,0,0,0,0
ENSG00000259786,0,0,0.109407,0,0
ENSG00000280569,0,0,0,0,0
OGT,42.0173,50.1547,46.2269,17.6578,29.138
STARD5,0.295729,0.526372,0.546033,0.448544,0.633024
WDR33,10.1209,16.6596,13.5513,11.177,10.8683
ITGB7,0.105567,0.0173855,0,0.108513,0.991894
OR11H12,0,0,0,0,0
NKG7,0,0,0,0,0
IGKV1OR1-1,0,0,0,0,0
PQBP1,38.9772,53.3582,66.7184,47.2664,77.8764
ENSG00000227576,0,0,0,0,0
ENSG00000280491,0,0,0,0,0
CH17-248H7.2,0,0,0,0,0
GNAZ,0.0175886,0.041538,0.011005,0,0.0235352
BNIP3P7,0,0,0,0,0
RASSF10,0.0209082,0.0568354,0.0879795,0.0305088,0.0106611
CH17-248H7.3,0,0,0,0,0
RP11-536C10.17,0,0,0,0,0
RP11-1275J23.2,0,0,0,0,0
ENSG00000226896,0,0,0,0,0
RP11-14N7.2,0,0,0,0,0
LINC00349,0,0,0,0,0
MZT2A,9.9799,10.3691,10.7786,18.7695,10.4964
RP11-46B11.2,0,0,0,0,0
LINC02064,0,0,0,0,0
AC104297.1,0.0563543,0.0690031,0,0.0386898,0.0419154
IL16,5.17e-09,0.0120386,0.407767,4.9e-08,9.26e-06
CTD-2325A15.3,0,0.348278,0,0,0.0771257
PDCL3P3,0,0,0,0,0
AC132807.1,0,0,0,0,0
CTD-2345H1.1,0,0,0,0,0
RAD23BP1,0,0.0653485,0.0565687,0.0233451,0
RP3-508D13.1,0,0,0,0,0
AC090960.1,0,0,0,0,0
AC104451.2,0,0,0,0,0
RP11-320G10.1,0,0,0,0,0
PRELID3BP4,0,0,0,0,0
ENSG00000218029,0,0,0,0,0
CH17-125A10.1,0,0,0,0,0
DCST1-AS1,0.578495,1.71409,2.0382,1.76602,1.46579
LLPHP1,0,0,0,0,0
DRD5P2,0,0,0,0,0
PEX5,15.9064,9.23767,9.5783,10.1583,12.3172
PRELID3BP5,0,0,0,0,0
GRIN1,0.724168,0,0.0323343,0.0339191,0.290013
TUBA3D,0.0173047,0.162853,0.0484112,0.116478,0.254329
